"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"23/03/2012","6,0026","5,9757","6,0026","5,9757","","-0,79%"
"22/03/2012","6,0502","6,0170","6,0502","6,0170","","1,11%"
"21/03/2012","5,9839","5,9522","5,9839","5,9522","","0,49%"
"20/03/2012","5,9545","5,9240","5,9545","5,9240","","-0,31%"
"19/03/2012","5,9731","5,9419","5,9731","5,9419","","-0,38%"
"16/03/2012","5,9959","5,9620","5,9959","5,9620","","-0,60%"
"15/03/2012","6,0322","5,9993","6,0322","5,9993","","-0,26%"
"14/03/2012","6,0479","6,0153","6,0479","6,0153","","-0,01%"
"13/03/2012","6,0483","6,0456","6,0483","6,0456","","-0,20%"
"12/03/2012","6,0606","6,0586","6,0606","6,0586","","-0,05%"
"09/03/2012","6,0639","6,0553","6,0639","6,0553","","0,10%"
"08/03/2012","6,0577","6,0564","6,0577","6,0564","","-1,39%"
"07/03/2012","6,1434","6,1369","6,1434","6,1369","","-1,18%"
"06/03/2012","6,2168","6,1852","6,2168","6,1852","","2,08%"
"05/03/2012","6,0899","6,0826","6,0899","6,0826","","0,32%"
"02/03/2012","6,0702","6,0637","6,0702","6,0637","","-0,08%"
"01/03/2012","6,0749","6,0683","6,0749","6,0683","","0,31%"
"29/02/2012","6,0564","6,0499","6,0564","6,0499","","-0,35%"
"28/02/2012","6,0775","6,0518","6,0775","6,0518","","0,06%"
"27/02/2012","6,0739","6,0669","6,0739","6,0669","","0,95%"
"24/02/2012","6,0169","6,0100","6,0169","6,0100","","-2,49%"
"23/02/2012","6,1703","6,1333","6,1703","6,1333","","0,07%"
"22/02/2012","6,1659","6,1593","6,1659","6,1593","","-1,28%"
"21/02/2012","6,2457","6,2130","6,2457","6,2130","","0,01%"
"20/02/2012","6,2450","6,2425","6,2450","6,2425","","-0,80%"
"17/02/2012","6,2956","6,2680","6,2956","6,2680","","-1,03%"
"16/02/2012","6,3611","6,3272","6,3611","6,3272","","-1,10%"
"15/02/2012","6,4317","6,4296","6,4317","6,4296","","0,45%"
"14/02/2012","6,4026","6,3699","6,4026","6,3699","","-0,04%"
"13/02/2012","6,4050","6,3973","6,4050","6,3973","","-0,05%"
"10/02/2012","6,4084","6,4012","6,4084","6,4012","","0,33%"
"09/02/2012","6,3876","6,3542","6,3876","6,3542","","-0,47%"
"08/02/2012","6,4179","6,4097","6,4179","6,4097","","-0,29%"
"07/02/2012","6,4365","6,4296","6,4365","6,4296","","-1,27%"
"06/02/2012","6,5191","6,5113","6,5191","6,5113","","-0,34%"
"03/02/2012","6,5416","6,5151","6,5416","6,5151","","-0,61%"
"02/02/2012","6,5819","6,5478","6,5819","6,5478","","0,62%"
"01/02/2012","6,5412","6,5401","6,5412","6,5401","","-0,59%"
"31/01/2012","6,5798","6,5502","6,5798","6,5502","","0,52%"
"30/01/2012","6,5459","6,5389","6,5459","6,5389","","1,27%"
"27/01/2012","6,4638","6,4568","6,4638","6,4568","","-0,53%"
"26/01/2012","6,4982","6,4642","6,4982","6,4642","","0,96%"
"25/01/2012","6,4365","6,4095","6,4365","6,4095","","-0,68%"
"24/01/2012","6,4808","6,4781","6,4808","6,4781","","-0,82%"
"23/01/2012","6,5342","6,5260","6,5342","6,5260","","-0,79%"
"20/01/2012","6,5864","6,5794","6,5864","6,5794","","0,38%"
"19/01/2012","6,5617","6,5596","6,5617","6,5596","","-1,72%"
"18/01/2012","6,6763","6,6422","6,6763","6,6422","","-0,89%"
"17/01/2012","6,7360","6,7015","6,7360","6,7015","","-0,11%"
"16/01/2012","6,7431","6,7398","6,7431","6,7398","","0,28%"
"13/01/2012","6,7241","6,7172","6,7241","6,7172","","0,97%"
"12/01/2012","6,6597","6,6527","6,6597","6,6527","","-1,27%"
"11/01/2012","6,7456","6,7106","6,7456","6,7106","","1,02%"
"10/01/2012","6,6777","6,6699","6,6777","6,6699","","-0,15%"
"09/01/2012","6,6880","6,6865","6,6880","6,6865","","-0,10%"
"06/01/2012","6,6950","6,6877","6,6950","6,6877","","0,80%"
"05/01/2012","6,6420","6,6321","6,6420","6,6321","","0,56%"
"04/01/2012","6,6049","6,5967","6,6049","6,5967","","0,40%"
"03/01/2012","6,5784","6,5489","6,5784","6,5489","","-0,78%"
"02/01/2012","6,6302","6,5944","6,6302","6,5944","","0,17%"
"30/12/2011","6,6187","6,5835","6,6187","6,5835","","1,50%"
"29/12/2011","6,5208","6,5135","6,5208","6,5135","","0,26%"
"28/12/2011","6,5040","6,4972","6,5040","6,4972","","0,42%"
"27/12/2011","6,4771","6,4421","6,4771","6,4421","","0,69%"
