country;country_label;source;transaction;type_bien;subcategory;titre;prix_fcfa;surface_m2;prix_m2_fcfa;chambres;quartier;sous_quartier;standing;url;scraped_at
BJ;Bénin;coinafrique;location;terrain;terrains;Terrains 350 m² - Abomey-calavi ouedo dassekomey;2500000;350;7143;;;;;https://bj.coinafrique.com/annonce/terrains/terrains-350-m-abomey-calavi-ouedo-dassekomey-5893938;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrains 598 m² - Cotonou cotonou zongo;130000000;598;217391;;;;;https://bj.coinafrique.com/annonce/terrains/terrains-598-m-cotonou-cotonou-zongo-5877540;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrains 379m² - Abomey-calavi womey akangon;7500000;379;19789;;;;;https://bj.coinafrique.com/annonce/terrains/terrains-379m-abomey-calavi-womey-akangon-5893926;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrains 349m² - Abomey-calavi;16000000;349;45845;;;;;https://bj.coinafrique.com/annonce/terrains/terrains-349m-abomey-calavi-5893917;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrains 553m² - Abomey-calavi zopa;30000000;553;54250;;;;;https://bj.coinafrique.com/annonce/terrains/terrains-553m-abomey-calavi-zopa-5893898;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Parcelle 250m² à Cococotomey;20000000;250;80000;;;;;https://bj.coinafrique.com/annonce/terrains/parcelle-250m-a-cococotomey-5889581;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;achat;terrain;terrains;Terrain 300 m² - Fidjresse togbin vente terrains 306 - cotonou;20000000;300;66667;;;;;https://bj.coinafrique.com/annonce/terrains/terrain-300-m-fidjresse-togbin-vente-terrains-306-cotonou-5869673;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrains 428 m² - gbegamey - cotonou;55000000;428;128505;;;;;https://bj.coinafrique.com/annonce/terrains/terrains-428-m-gbegamey-cotonou-5869677;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrains 307 m2 - Abomey -calavi;22000000;307;71661;;;;;https://bj.coinafrique.com/annonce/terrains/terrains-307-m2-abomey-calavi-5870956;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrains 400 m² - Cotonou;4000000;400;10000;;;;;https://bj.coinafrique.com/annonce/terrains/terrains-400-m-cotonou-5869661;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrains 480 m² - Cotonou fidjrossè akogbato;35000000;480;72917;;;;;https://bj.coinafrique.com/annonce/terrains/terrains-480-m-cotonou-fidjrosse-akogbato-5875301;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Parcelle 348 m² à fidjrossè kpota au bord de la voie 40;40000000;348;114943;;;;;https://bj.coinafrique.com/annonce/terrains/parcelle-348-m-a-fidjrosse-kpota-au-bord-de-la-voie-40-5869383;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Parcelle 437 m² à Agla au bord des pavés;57000000;437;130435;;;;;https://bj.coinafrique.com/annonce/terrains/parcelle-437-m-a-agla-au-bord-des-paves-5869396;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Parcelle 402 m² à Fidjrossè plage;95000000;402;236318;;;;;https://bj.coinafrique.com/annonce/terrains/parcelle-402-m-a-fidjrosse-plage-5869403;2026-05-12T16:43:42+00:00
