source;transaction;type_bien;titre;prix_fcfa;surface_m2;prix_m2_fcfa;chambres;quartier;sous_quartier;standing;url;scraped_at
coinafrique;location;villa;Location villa duplex 9 pièces à faya cité sir;1600000;800;2000;9;Cocody;Faya;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-9-pieces-a-faya-cite-sir-5853604;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain 728 m² à Cocody 2plateaux;350000000;728;480769;;Cocody;;;https://ci.coinafrique.com/annonce/terrains/terrain-728-m-a-cocody-2plateaux-5853592;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain 600 m² – angré château;200000000;600;333333;;Cocody;Angré;;https://ci.coinafrique.com/annonce/terrains/terrain-600-m-angre-chateau-5853590;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain 653m² -Yamousoukoro;6000000;653;9188;;;;;https://ci.coinafrique.com/annonce/terrains/terrain-653m-yamousoukoro-5873528;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartement  - Riviera - voodoo;400000;;;;Cocody;;;https://ci.coinafrique.com/annonce/appartements/location-appartement-riviera-voodoo-5889184;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa 20pièces - Cocody 2;4000000;1000;4000;20;Cocody;;;https://ci.coinafrique.com/annonce/villas/location-villa-20pieces-cocody-2-5882595;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartements  3 pièces  - Cocody Rivièra;310000;120;2583;3;Cocody;;;https://ci.coinafrique.com/annonce/appartements/location-appartements-3-pieces-cocody-riviera-5853543;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa duplex 5 pièces -  Marcory zone 4;3500000;600;5833;5;Cocody;;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-5-pieces-marcory-zone-4-5880278;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain 409 m² -  Mondoukou;15000000;409;36675;;Cocody;;;https://ci.coinafrique.com/annonce/terrains/terrain-409-m-mondoukou-5884080;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa duplex 5 pièces - Riviera 4;1900000;500;3800;5;Cocody;Riviera 4;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-5-pieces-riviera-4-5853527;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa basse 4 pièces à Bingerville Ana en face de la cité Laurier;300000;300;1000;4;Bingerville;;;https://ci.coinafrique.com/annonce/villas/location-villa-basse-4-pieces-a-bingerville-ana-en-face-de-la-cite-laurier-5844253;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa duplex 7pièces - Cocody riviera 4;1800000;300;6000;7;Cocody;Riviera 4;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-7pieces-cocody-riviera-4-5867725;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa duplex 7 pièces - Cocody riviera 4;1800000;300;6000;7;Cocody;Riviera 4;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-7-pieces-cocody-riviera-4-5867726;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa duplex  6pièces - Angré 8e tranche;550000;350;1571;6;Cocody;Angré;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-6pieces-angre-8e-tranche-5867713;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartement 4 pièces - Cocody riviera 4;850000;200;4250;4;Cocody;Riviera 4;;https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-cocody-riviera-4-5867717;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartement 4 pièces - Cocody angré;365000;36500;10;4;Cocody;Angré;;https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-cocody-angre-5867712;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartement meublé  4 pièces - Riviera 4;1800000;200;9000;4;Cocody;Riviera 4;;https://ci.coinafrique.com/annonce/appartements/location-appartement-meuble-4-pieces-riviera-4-5880221;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartement meublé  4 pièces - Riviera 4;1800000;200;9000;4;Cocody;Riviera 4;;https://ci.coinafrique.com/annonce/appartements/location-appartement-meuble-4-pieces-riviera-4-5880223;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa duplex 8 pièces - Riviera 4;2000000;500;4000;8;Cocody;Riviera 4;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-8-pieces-riviera-4-5880211;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa duplex 5 pièces - Riviera 3;1800000;500;3600;5;Cocody;Riviera 3;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-5-pieces-riviera-3-5880216;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartements 4 pièces - Cocody;1500000;200;7500;4;Cocody;;;https://ci.coinafrique.com/annonce/appartements/location-appartements-4-pieces-cocody-5880193;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain 10000m² ACD à  Cocody riviera Abatta;200000;10000;20;;Cocody;;;https://ci.coinafrique.com/annonce/terrains/terrain-10000m-acd-a-cocody-riviera-abatta-5844620;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa 7 pièces Riviera beverly hills;5000000;;;7;Cocody;;;https://ci.coinafrique.com/annonce/villas/location-villa-7-pieces-riviera-beverly-hills-5844594;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Location  industrielle terrain de 6000m2 Zone industrielle PK23;12000000;6000;2000;;Cocody;;;https://ci.coinafrique.com/annonce/terrains/location-industrielle-terrain-de-6000m2-zone-industrielle-pk23-5844601;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartement 4 pièces  à Abidjan Marcori résidentiel;70000000;150;466667;4;Cocody;;;https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-a-abidjan-marcori-residentiel-5869267;2026-05-02T00:31:18+00:00
coinafrique;location;villa;location  villa 6 pièces Riviera M’badon;2000000;500;4000;6;Cocody;;;https://ci.coinafrique.com/annonce/villas/location-villa-6-pieces-riviera-mbadon-5869262;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa 4 pièces -  Abatta cité Oribat don mello 2;600000;400;1500;4;Cocody;;;https://ci.coinafrique.com/annonce/villas/location-villa-4-pieces-abatta-cite-oribat-don-mello-2-5873218;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa basse  6 pièces à Marcory Zone 4;3000000;600;5000;6;Marcory;Zone 4;;https://ci.coinafrique.com/annonce/villas/location-villa-basse-6-pieces-a-marcory-zone-4-5873209;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villas 6 pièces à  Riviera Bonoumin;1000000;500;2000;6;Cocody;Riviera Bonoumin;;https://ci.coinafrique.com/annonce/villas/location-villas-6-pieces-a-riviera-bonoumin-5881427;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location  villa basse 6 pièces à Marcory zone 4;3000000;600;5000;6;Marcory;Zone 4;;https://ci.coinafrique.com/annonce/villas/location-villa-basse-6-pieces-a-marcory-zone-4-5873123;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain 800m2 ACD Riviera 4 cité blanche;530000000;800;662500;;Cocody;Riviera 4;;https://ci.coinafrique.com/annonce/terrains/terrain-800m2-acd-riviera-4-cite-blanche-5851655;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa Cocody Riviera palmeraie;250000;30;8333;;Cocody;Riviera Palmeraie;;https://ci.coinafrique.com/annonce/villas/location-villa-cocody-riviera-palmeraie-5847877;2026-05-02T00:31:18+00:00
coinafrique;location;;Location entrepôt 1440m2  koumassi proche du vge;6775200;1440;4705;;Koumassi;;;https://ci.coinafrique.com/annonce/bureaux-et-commerces/location-entrepot-1440m2-koumassi-proche-du-vge-5887471;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location duplex 5 pièces Cocody centre vers  sofitel;19000000;400;47500;5;Cocody;Cocody Centre;;https://ci.coinafrique.com/annonce/villas/location-duplex-5-pieces-cocody-centre-vers-sofitel-5854854;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain 561m2 ACD Riviera4 m'badon cité verdoyante;330000000;561;588235;;Cocody;;;https://ci.coinafrique.com/annonce/terrains/terrain-561m2-acd-riviera4-mbadon-cite-verdoyante-5864194;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain 740m2 ACD  Riviera Abatta miami beach;180000000;740;243243;;Cocody;;;https://ci.coinafrique.com/annonce/terrains/terrain-740m2-acd-riviera-abatta-miami-beach-5887376;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain 660m2 ACD Riviera triangle clinique saint Viateur;275000000;660;416667;;Cocody;;;https://ci.coinafrique.com/annonce/terrains/terrain-660m2-acd-riviera-triangle-clinique-saint-viateur-5851634;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain 404m² à Riviera Faya;85000000;404;210396;;Cocody;Riviera Faya;;https://ci.coinafrique.com/annonce/terrains/terrain-404m-a-riviera-faya-5881389;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain commercial 1031m² Vallon Rue des jardins;1500000000;1031;1454898;;Cocody;Vallon;;https://ci.coinafrique.com/annonce/terrains/terrain-commercial-1031m-vallon-rue-des-jardins-5857963;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain de 4000m2  ACD  Zone 4;1300000;4000;325;;Cocody;;;https://ci.coinafrique.com/annonce/terrains/terrain-de-4000m2-acd-zone-4-5857953;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain 1073m2 ACD Riviera golf4 beverly hills;965000000;1073;899348;;Cocody;;;https://ci.coinafrique.com/annonce/terrains/terrain-1073m2-acd-riviera-golf4-beverly-hills-5879983;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartements 3pièces + piscine  Riviera 2;835000;170;4912;3;Cocody;Riviera 2;;https://ci.coinafrique.com/annonce/appartements/location-appartements-3pieces-piscine-riviera-2-5857929;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain à la  Riviera M'Badon;3500000;1200;2917;;Cocody;Riviera M'Badon;;https://ci.coinafrique.com/annonce/bureaux-et-commerces/terrain-a-la-riviera-mbadon-5864111;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa  duplex 6 pieces Riviera3;1800000;500;3600;6;Cocody;;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-6-pieces-riviera3-5879969;2026-05-02T00:31:18+00:00
coinafrique;location;maison;Location maison 7 pièces au 2 Plateaux Vallon;3500000;400;8750;7;Cocody;2 Plateaux;;https://ci.coinafrique.com/annonce/villas/location-maison-7-pieces-au-2-plateaux-vallon-5857910;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa  duplex 8 pieces+piscine Riviera3 cité jacques prévert;3500000;935;3743;8;Cocody;;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-8-piecespiscine-riviera3-cite-jacques-prevert-5874900;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartements 2 et 3 pièces  à la Riviera 4 m’badon   à louer, des appartements épurés neufs de 3 pièces et 04 pièces disponibles haut standing à la Riviera 4 M’badon;1250000;230;5435;3;Cocody;Riviera 4;haut;https://ci.coinafrique.com/annonce/appartements/location-appartements-2-et-3-pieces-a-la-riviera-4-mbadon-a-louer-des-appartements-epures-neufs-de-3-pieces-et-04-pieces-disponibles-haut-standing-a-la-riviera-4-mbadon-5885427;2026-05-02T00:31:18+00:00
coinafrique;location;studio;Location studio americain à la Riviera palmeraie;180000;;;;Cocody;Riviera Palmeraie;;https://ci.coinafrique.com/annonce/appartements/location-studio-americain-a-la-riviera-palmeraie-5883689;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa duplex 8 pièces Bassam;600000;500;1200;8;Grand-Bassam;;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-8-pieces-bassam-5857870;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain  1193m² - 2 Plateaux Vallon Abidjan;1200000000;1193;1005868;;Cocody;2 Plateaux;;https://ci.coinafrique.com/annonce/terrains/terrain-1193m-2-plateaux-vallon-abidjan-5885392;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain 500m2 ACD Riviera Abatta résidentielle;120000000;500;240000;;Cocody;;;https://ci.coinafrique.com/annonce/terrains/terrain-500m2-acd-riviera-abatta-residentielle-5844268;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Location terrain commercial Angré 7ème tranches non loin de pont soro;2000000;1000;2000;;Cocody;Angré;;https://ci.coinafrique.com/annonce/villas/location-terrain-commercial-angre-7eme-tranches-non-loin-de-pont-soro-5853170;2026-05-02T00:31:18+00:00
coinafrique;location;maison;Location maison 7 pièces 2 Plateaux Vallon haut standing;3500000;400;8750;7;Cocody;2 Plateaux;haut;https://ci.coinafrique.com/annonce/villas/location-maison-7-pieces-2-plateaux-vallon-haut-standing-5844249;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa 9 pièces - Angré;1300000;;;9;Cocody;Angré;;https://ci.coinafrique.com/annonce/villas/location-villa-9-pieces-angre-5843347;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa duplex 5 pièces à Faya cité prestige;850000;400;2125;5;Cocody;Faya;haut;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-5-pieces-a-faya-cite-prestige-5844219;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa 5 pièces Riviera Palmeraie;650000;300;2167;5;Cocody;Riviera Palmeraie;;https://ci.coinafrique.com/annonce/villas/location-villa-5-pieces-riviera-palmeraie-5849068;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa duplex 7 pieces à louer situés à Cocody Rivera Abatta résidentiel;1300000;400;3250;7;Cocody;;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-7-pieces-a-louer-situes-a-cocody-rivera-abatta-residentiel-5844234;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa 9 pièces à Cocody Riviera Bonoumin;1500000;700;2143;9;Cocody;Riviera Bonoumin;;https://ci.coinafrique.com/annonce/villas/location-villa-9-pieces-a-cocody-riviera-bonoumin-5882306;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain 1000m² à  Abidjan cocody Riviera Bonoumin;500000000;1000;500000;;Cocody;Riviera Bonoumin;;https://ci.coinafrique.com/annonce/terrains/terrain-1000m-a-abidjan-cocody-riviera-bonoumin-5870452;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa duplex 9 pieces à Cocody angre cité Arcade 4;2000000;450;4444;9;Cocody;Angre;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-9-pieces-a-cocody-angre-cite-arcade-4-5844203;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villas 5 pièces - cocody riviera;2500000;800;3125;5;Cocody;;;https://ci.coinafrique.com/annonce/villas/location-villas-5-pieces-cocody-riviera-5865610;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain 2 000 m²  – Riviera Saint Viateur;250000000;0;;;Cocody;;;https://ci.coinafrique.com/annonce/terrains/terrain-2-000-m-riviera-saint-viateur-5883609;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain 1480m² à  Riviera Golf Beverly Hillis;900000;1480;608;;Cocody;Riviera Golf;;https://ci.coinafrique.com/annonce/terrains/terrain-1480m-a-riviera-golf-beverly-hillis-5850231;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa à Cocody 2 Plateaux;1800000;;;;Cocody;2 Plateaux;;https://ci.coinafrique.com/annonce/villas/location-villa-a-cocody-2-plateaux-5844178;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa  duplex 7 pièces à Angré 8eme tranche;900000;400;2250;7;Cocody;Angré;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-7-pieces-a-angre-8eme-tranche-5844172;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa duplex  4 pièces à Cocody rivera Palmeraie rosier programme 3;160000000;280;571429;4;Cocody;Palmeraie;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-4-pieces-a-cocody-rivera-palmeraie-rosier-programme-3-5844167;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa duplex 5 pièces à Faya cité Bnetd;800000;600;1333;5;Cocody;Faya;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-5-pieces-a-faya-cite-bnetd-5844154;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villas 4 pièces - cocody;1700000;600;2833;4;Cocody;;;https://ci.coinafrique.com/annonce/villas/location-villas-4-pieces-cocody-5865583;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Location  terrain nu 5000m2  Nouvelle zone industrielle pk23;15000000;5000;3000;;Yopougon;;;https://ci.coinafrique.com/annonce/terrains/location-terrain-nu-5000m2-nouvelle-zone-industrielle-pk23-5844126;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrains 4 lots Collés à Bingerville;95000000;600;158333;;Cocody;;;https://ci.coinafrique.com/annonce/terrains/terrains-4-lots-colles-a-bingerville-5860742;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villas 5 pièces - Cocody;150000;200;750;5;Cocody;;;https://ci.coinafrique.com/annonce/villas/location-villas-5-pieces-cocody-5888673;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villas 8 pièces - Cocody Riviera Golf beverlly hills;6000000;1600;3750;8;Cocody;Riviera Golf;;https://ci.coinafrique.com/annonce/villas/location-villas-8-pieces-cocody-riviera-golf-beverlly-hills-5856233;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa duplex 8 pièces -   Riviera 3 cité synacassi 2;1500000;500;3000;8;Cocody;Riviera 3;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-8-pieces-riviera-3-cite-synacassi-2-5844011;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa 5 pièces - Bingerville cité opes;350000;300;1167;5;Cocody;;;https://ci.coinafrique.com/annonce/villas/location-villa-5-pieces-bingerville-cite-opes-5844017;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa 8 pièces  Riviera 3;1500000;;;8;Cocody;Riviera 3;;https://ci.coinafrique.com/annonce/villas/location-villa-8-pieces-riviera-3-5843964;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa duplex 10 pieces + piscine 2 Plateaux vallons;3000000;1200;2500;10;Cocody;2 Plateaux;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-10-pieces-piscine-2-plateaux-vallons-5879709;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain 2000m2 ACD Yopougon zone industrielle;120000000;2000;60000;;Yopougon;;;https://ci.coinafrique.com/annonce/terrains/terrain-2000m2-acd-yopougon-zone-industrielle-5874552;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villas 5 pièces - Cocody;350000;300;1167;5;Cocody;;;https://ci.coinafrique.com/annonce/villas/location-villas-5-pieces-cocody-5843925;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villas 4 pièces Bingerville;350000;200;1750;4;Cocody;;;https://ci.coinafrique.com/annonce/villas/location-villas-4-pieces-bingerville-5843929;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa basse 4 pièces - Bingerville cité  laurier 21;375000;300;1250;4;Cocody;;;https://ci.coinafrique.com/annonce/villas/location-villa-basse-4-pieces-bingerville-cite-laurier-21-5843942;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa duplex 5 pièces Cocody Riviera 3 cap nord;2300000;500;4600;5;Cocody;Riviera 3;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-5-pieces-cocody-riviera-3-cap-nord-5843919;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location  villa basse  4 pièces  Bingerville cité rosier;300000;250;1200;4;Cocody;;;https://ci.coinafrique.com/annonce/villas/location-villa-basse-4-pieces-bingerville-cite-rosier-5843896;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa 5 pièces  à Bingerville annan;350000;200;1750;5;Cocody;;;https://ci.coinafrique.com/annonce/villas/location-villa-5-pieces-a-bingerville-annan-5843901;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain;45000000;600;75000;;Yopougon;;;https://ci.coinafrique.com/annonce/terrains/terrain-5861086;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain 1193m² au 2 Plateaux Vallon zone Premium;1200000000;1193;1005868;;Cocody;2 Plateaux;haut;https://ci.coinafrique.com/annonce/terrains/terrain-1193m-au-2-plateaux-vallon-zone-premium-5868645;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain 500 m² - Attinguié;11000000;500;22000;;Yopougon;;;https://ci.coinafrique.com/annonce/terrains/terrain-500-m-attinguie-5846400;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain 600 m² - Cocody Angré Mahou;60000000;600;100000;;Cocody;Angré;;https://ci.coinafrique.com/annonce/terrains/terrain-600-m-cocody-angre-mahou-5846395;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain à Abidjan 2 Plateaux Vallon Rue des jardins;1500000000;1031;1454898;;Cocody;2 Plateaux;;https://ci.coinafrique.com/annonce/terrains/terrain-a-abidjan-2-plateaux-vallon-rue-des-jardins-5868620;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartement rénové 4 pièces Riviera golf;700000;165;4242;4;Cocody;Riviera Golf;;https://ci.coinafrique.com/annonce/appartements/location-appartement-renove-4-pieces-riviera-golf-5888465;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location  villa haut standing de 12 pièces  Cocody 8e tranches CNPS;2500000;2000;1250;12;Cocody;;haut;https://ci.coinafrique.com/annonce/villas/location-villa-haut-standing-de-12-pieces-cocody-8e-tranches-cnps-5879546;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain à  Zone4 Bietry Abidjan;1300000;4153;313;;Cocody;;;https://ci.coinafrique.com/annonce/terrains/terrain-a-zone4-bietry-abidjan-5874360;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain 10393m² à Cocody ambassade;1300000;10393;125;;Cocody;Cocody Ambassade;;https://ci.coinafrique.com/annonce/terrains/terrain-10393m-a-cocody-ambassade-5875980;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain 2169m2 - Cocody Mermoz;1000000;2169;461;;Cocody;Mermoz;;https://ci.coinafrique.com/annonce/terrains/terrain-2169m2-cocody-mermoz-5865131;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain 700m2  - 2plateaux vallons;380000000;700;542857;;Cocody;;;https://ci.coinafrique.com/annonce/terrains/terrain-700m2-2plateaux-vallons-5845612;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location  villas 8 pieces à Riviera Golf 1;3000000;600;5000;8;Cocody;Riviera Golf;;https://ci.coinafrique.com/annonce/villas/location-villas-8-pieces-a-riviera-golf-1-5880952;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villas 3 pièces - Treichville zone 3;1500000;300;5000;3;Treichville;;;https://ci.coinafrique.com/annonce/villas/location-villas-3-pieces-treichville-zone-3-5879492;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villas 4 pièces - Cocody;1000000;400;2500;4;Cocody;;;https://ci.coinafrique.com/annonce/villas/location-villas-4-pieces-cocody-5879473;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain   2600m²- Cocody Riviera golf beverly hillis;850000;2600;327;;Cocody;Riviera Golf;;https://ci.coinafrique.com/annonce/terrains/terrain-2600m-cocody-riviera-golf-beverly-hillis-5872484;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain  400m² -  Abidjan  Cocody Djorobité;35000000;400;87500;;Cocody;;;https://ci.coinafrique.com/annonce/terrains/terrain-400m-abidjan-cocody-djorobite-5872465;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villas 7 pièces - Cocody riviera 3;2000000;;;7;Cocody;Riviera 3;;https://ci.coinafrique.com/annonce/villas/location-villas-7-pieces-cocody-riviera-3-5879433;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa - Yop;100000;210;476;;Yopougon;;;https://ci.coinafrique.com/annonce/villas/location-villa-yop-5888131;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa duplex de 10 pièces à Cocody 2plateaux ena;2500000;1000;2500;10;Cocody;;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-de-10-pieces-a-cocody-2plateaux-ena-5843546;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain 500m² -  Bingerville;30000000;500;60000;;Cocody;;;https://ci.coinafrique.com/annonce/terrains/terrain-500m-bingerville-5843548;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa duplex de 9 pièces à Cocody angre nouveau chu;1500000;350;4286;9;Cocody;Angre;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-de-9-pieces-a-cocody-angre-nouveau-chu-5843530;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartements 3 pièces - Cocody riviera 4 m'badon;650000;;;3;Cocody;Riviera 4;;https://ci.coinafrique.com/annonce/appartements/location-appartements-3-pieces-cocody-riviera-4-mbadon-5883032;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain à Angré Nouveau Chu;140000000;600;233333;;Cocody;Angré;;https://ci.coinafrique.com/annonce/terrains/terrain-a-angre-nouveau-chu-5849938;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain 600m2  -Riviera faya;180000000;600;300000;;Cocody;Riviera Faya;;https://ci.coinafrique.com/annonce/terrains/terrain-600m2-riviera-faya-5843392;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain 300m² acd - Angré chu dans une cité;60000000;300;200000;;;;;https://ci.coinafrique.com/annonce/terrains/terrain-300m-acd-angre-chu-dans-une-cite-5843411;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain 400m2 -Angré 8e tranche;90000000;400;225000;;;;;https://ci.coinafrique.com/annonce/terrains/terrain-400m2-angre-8e-tranche-5843378;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartements 3 pièces -Riviera bonoumin;450000;130;3462;3;Cocody;Riviera Bonoumin;;https://ci.coinafrique.com/annonce/appartements/location-appartements-3-pieces-riviera-bonoumin-5843359;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain 1500 m² - Bingerville derrière l'hôpital mères enfants;150000000;1500;100000;;Marcory;;;https://ci.coinafrique.com/annonce/terrains/terrain-1500-m-bingerville-derriere-lhopital-meres-enfants-5886143;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartement 4pièces - Riviera palmeraie;500000;185;2703;4;Cocody;Riviera Palmeraie;;https://ci.coinafrique.com/annonce/appartements/location-appartement-4pieces-riviera-palmeraie-5843345;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain 796m2 - Abidjan zone4 Marcory Rue du canal;1300000;796;1633;;Cocody;;;https://ci.coinafrique.com/annonce/terrains/terrain-796m2-abidjan-zone4-marcory-rue-du-canal-5853950;2026-05-02T00:31:18+00:00
coinafrique;location;;Location entrepôt  -PK24;4000000;1000;4000;;Yopougon;;;https://ci.coinafrique.com/annonce/bureaux-et-commerces/location-entrepot-pk24-5849910;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain 600 m² -  Angré djorobité à proximité du restaurant chez miss zahoui;150000000;600;250000;;Cocody;Angré;;https://ci.coinafrique.com/annonce/terrains/terrain-600-m-angre-djorobite-a-proximite-du-restaurant-chez-miss-zahoui-5853940;2026-05-02T00:31:18+00:00
