country;country_label;source;transaction;type_bien;subcategory;titre;prix_fcfa;surface_m2;prix_m2_fcfa;chambres;quartier;sous_quartier;standing;url;scraped_at
BF;Burkina Faso;clefsdufaso;location;villa;;A louer, 3 chbs, Songnaba Ref : 23063;200000;;;;Ouagadougou;;;https://clefsdufaso.com/annonce/a-louer-3-chbs-songnaba-ref-23063/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A Louer, 4 chbs, piscine, Cité Azimmo Ref : 22999;700000;;;;Ouaga 2000;Azimmo;;https://clefsdufaso.com/annonce/a-louer-4-chbs-piscine-cite-azimmo/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer, meublée,Wemtenga Ref : 22784;550000;;;;Wemtenga;;;https://clefsdufaso.com/annonce/a-louer-3-chbs-wemtenga-ref-22784/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A Louer meublée, piscine, Ouaga 2000 Ref : 22735;1200000;;;;Ouaga 2000;Azimmo;;https://clefsdufaso.com/annonce/a-louer-meublee-piscine-ouaga-2000-ref-22735/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer, 6 bureaux, Ouaga 2000 Ref : 22615;1000000;;;;Ouaga 2000;;;https://clefsdufaso.com/annonce/a-louer-6-bureaux-ouaga-2000-ref-22615/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;Villa à louer Ouaga 2000 Ref : 22544;800000;;;3;Ouaga 2000;;;https://clefsdufaso.com/annonce/villa-a-louer-ouaga-2000/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A Louer, 4 chbres, Ouaga 2000 Ref : 22521;600000;;;4;Ouaga 2000;;;https://clefsdufaso.com/annonce/a-louer-4-chbres-ouaga-2000-ref-22521/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer, villa, Zogona Ref : 22515;700000;;;;Ouagadougou;;;https://clefsdufaso.com/annonce/a-louer-villa-zogona-ref-22515/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer, Villa Petit Paris Ref : 22475;500000;;;3;Ouagadougou;;;https://clefsdufaso.com/annonce/a-louer-villa-3-chbres-petit-paris/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer villa, piscine, Ouaga 2000 Ref : 22436;1500000;;;;Ouaga 2000;;;https://clefsdufaso.com/annonce/a-louer-villa-piscine-ouaga-2000-ref-22436/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer villa, piscine, Zone du bois Ref : 22398;900000;;;;Zone Du Bois;;;https://clefsdufaso.com/annonce/a-louer-villa-piscine-zone-du-bois-ref-22398/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer villa , 5 chbres, Ouaga 2000 Ref : 22379;1200000;;;5;Ouaga 2000;;;https://clefsdufaso.com/annonce/a-louer-villa-5-chbres-ouaga-2000-zone-a/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer, 4 chbres, Ouaga 2000 Ref : 22354;900000;;;4;Ouaga 2000;;;https://clefsdufaso.com/annonce/a-louer-4-chbres-ouaga-2000-ref-22354/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer, 4 chbs piscine, Koulouba Ref : 22324;1300000;;;;Koulouba;;;https://clefsdufaso.com/annonce/a-louer-4-chbs-piscine-koulouba-ref-22324/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer villa meublée, Ouaga 2000 Zone A Ref : 22299;1400000;;;;Ouaga 2000;;;https://clefsdufaso.com/annonce/a-louer-villa-meublee-ouaga-2000-zone-a-ref-22299/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer, villa Ouaga 2000 Ref : 22260;600000;;;;Ouaga 2000;;;https://clefsdufaso.com/annonce/a-louer-villa-ouaga-2000-ref-22260/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer villa 5 chbrs Ref : 22238;400000;;;;Patte D'Oie;;;https://clefsdufaso.com/annonce/a-louer-villa-5-chbrs-ref-22238/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer villa , 4 chbrs ref : 22208;500000;;;;Ouaga 2000;;;https://clefsdufaso.com/annonce/a-louer-villa-4-chbrs-ref-22208/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer villa, 3 chbrs Ref : 22194;300000;;;;Ouaga 2000;;;https://clefsdufaso.com/annonce/a-louer-villa-3-chbrs-ref-22194/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer villa meublée, Ouaga 2000 Ref : 22110;1500000;;;;Ouaga 2000;;;https://clefsdufaso.com/annonce/a-louer-villa-meublee-ouaga-2000-ref-22110/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer, 3 chbrs, Wemtenga ref : 22073;500000;;;;Wemtenga;;;https://clefsdufaso.com/annonce/a-louer-3-chbrs-wemtenga-ref-22073/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer Zone du Bois, Ref : 22050;1100000;;;;Zone Du Bois;;;https://clefsdufaso.com/annonce/a-louer-zone-du-bois-ref-22050/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;commercial;;A louer, 1 entrepôt, Pissy ref : 21976;500000;180;2778;;Pissy;;;https://clefsdufaso.com/annonce/a-louer-1-entrepot-pissy-ref-21976/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer villa, Ref : 21946;800000;;;;Zone Du Bois;;;https://clefsdufaso.com/annonce/a-louer-villa-3-chbrs-piscine-zb/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer villa, piscine, Ref : 21936;1500000;;;;Zone Du Bois;;;https://clefsdufaso.com/annonce/a-louer-villa-piscine-ref-21936/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer meublée, Gounghin Ref : 21851;525000;;;;Gounghin;;;https://clefsdufaso.com/annonce/a-louer-villa-meublee-3-chbrs-gounghin/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer villa r+1, Petit Paris Ref : 21846;1200000;;;;Ouagadougou;;;https://clefsdufaso.com/annonce/a-louer-villa-r1-petit-paris-ref-21846/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer villa , Citée Azimo Ref : 21833;500000;;;;Ouaga 2000;;;https://clefsdufaso.com/annonce/a-louer-villa-citee-azimo-ref-21833/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;commercial;;A louer, bureau open space, Ref : 21778;1000000;;;;Ouagadougou;;;https://clefsdufaso.com/annonce/a-louer-bureau-open-space-ref-21778/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer villa Ouaga 2000 Ref : 21769;750000;;;;Ouaga 2000;;;https://clefsdufaso.com/annonce/a-louer-villa-ouaga-2000-ref-21769/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;appartement;;A louer, bureaux Bilbalgo Ref : 21733;700000;;;;Ouagadougou;;;https://clefsdufaso.com/annonce/a-louer-bureaux-bilbalgo-ref-21733/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer villa Zone du bois Ref : 21721;1500000;;;;Zone Du Bois;;;https://clefsdufaso.com/annonce/a-louer-villa-zone-du-bois-ref-21721/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer villa, 3 chbrs , Cité Azimo, Ref : 21697;300000;;;;Ouaga 2000;;;https://clefsdufaso.com/annonce/a-louer-villa-3-chbrs-cite-azimo-ref-21697/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer, villa, 3 chbrs, piscine, Petit Paris ref : 21692;700000;;;;Ouagadougou;;;https://clefsdufaso.com/annonce/a-louer-villa-3-chbrs-piscine-petit-paris-ref-21692/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer villa, Dassasgho Ref : 21676;800000;;;;Ouagadougou;;;https://clefsdufaso.com/annonce/a-louer-villa-dassasgho-ref-21676/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer Ouaga 2000 Ref : 21660;600000;;;;Ouaga 2000;;;https://clefsdufaso.com/annonce/a-louer-ouaga-2000-ref-21660/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer villa, Azimmo ref : 21633;300000;;;;Ouaga 2000;Azimmo;;https://clefsdufaso.com/annonce/a-louer-villa-azimmo-ref-21633/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;commercial;;A louer, 4 bureaux, Patte d’oie Ref : 21621;250000;;;;Ouagadougou;;;https://clefsdufaso.com/annonce/a-louer-4-bureaux-patte-doie-ref-21621/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;commercial;;A louer, bureau Koulouba Ref : 21596;1500000;;;;Centre;Centre Ville, Ville;;https://clefsdufaso.com/annonce/a-louer-bureau-koulouba-ref-21596/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;Villa à louer Zone du Bois Ref : 21579;800000;;;;Zone Du Bois;;;https://clefsdufaso.com/annonce/villa-a-louer-zone-du-bois-ref-21579/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;villa meublée, Cité Azimo Ref : 21540;450000;;;;Ouaga 2000;;;https://clefsdufaso.com/annonce/villa-meublee-cite-azimo-ref-21540/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer villa, piscine Ouaga 2000 Ref : 21519;1500000;;;;Ouaga 2000;;;https://clefsdufaso.com/annonce/a-louer-villa-piscine-ouaga-2000-ref-21519/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer villa Karpala Ref : 21494;300000;;;;Ouagadougou;;;https://clefsdufaso.com/annonce/a-louer-villa-karpala-ref-21494/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer villa, Patte d’oie Ref : 21476;250000;;;;Patte D'Oie;;;https://clefsdufaso.com/annonce/a-louer-villa-patte-doie-ref-21476/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer villa meublée Ref : 21443;750000;;;;Zone Du Bois;;;https://clefsdufaso.com/annonce/a-louer-villa-meublee-3-chbrs-zb/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer villa meublée Ref : 21388;300000;;;;Ouaga 2000;;;https://clefsdufaso.com/annonce/a-louer-villa-meublee-ref-21388/;2026-05-12T18:34:01+00:00
