isin;date;cleanPrice;dirtyPrice;volume;transactions
BJ0000002614;2026-06-04;8800;9080.92;0;0
BJ0000002655;2026-06-04;9980;10302.19;0;0
BJ0000002663;2026-06-04;10000;10330.25;2500;25000000
CI0000001822;2026-06-04;10000;10093.70;0;0
CI0000001889;2026-06-04;10000;10572.22;0;0
CI0000002119;2026-06-04;10000;10321.67;0;0
CI0000002164;2026-06-04;10000;10257.75;0;0
CI0000002172;2026-06-04;10000;10269.26;0;0
CI0000002317;2026-06-04;9700;9809.29;0;0
CI0000002648;2026-06-04;9200;9704.66;0;0
CI0000002663;2026-06-04;10000;10000.00;0;0
CI0000002911;2026-06-04;3675;3721.85;0;0
CI0000002952;2026-06-04;10230;10779.79;0;0
CI0000003059;2026-06-04;10000;10516.71;0;0
CI0000003117;2026-06-04;10000;10452.12;0;0
CI0000003125;2026-06-04;2000;2072.47;0;0
CI0000003133;2026-06-04;1990;2047.34;0;0
CI0000003174;2026-06-04;2011;2068.84;0;0
CI0000003380;2026-06-04;2000;2045.68;0;0
CI0000003422;2026-06-04;10000;10152.55;0;0
CI0000003430;2026-06-04;10000;10155.18;0;0
CI0000003471;2026-06-04;4000;4000.00;0;0
CI0000003489;2026-06-04;4100;4324.37;0;0
CI0000003497;2026-06-04;6375;6731.63;0;0
CI0000003588;2026-06-04;10000;10067.89;0;0
CI0000003596;2026-06-04;9800;9866.74;0;0
CI0000003646;2026-06-04;6303;6616.18;0;0
CI0000003653;2026-06-04;4039;4236.04;0;0
CI0000003737;2026-06-04;6250;6532.88;0;0
CI0000003836;2026-06-04;4000;4155.73;0;0
CI0000003901;2026-06-04;4240;4379.20;0;0
CI0000003919;2026-06-04;6250;6471.25;0;0
CI0000003968;2026-06-04;3880;4004.58;0;0
CI0000004057;2026-06-04;4000;4102.33;0;0
CI0000004065;2026-06-04;7726;7888.65;0;0
CI0000004172;2026-06-04;4000;4055.30;0;0
CI0000004180;2026-06-04;6469;6556.89;0;0
CI0000004313;2026-06-04;10000;10034.96;0;0
CI0000004321;2026-06-04;10000;10035.56;0;0
CI0000004479;2026-06-04;6000;6323.21;0;0
CI0000004487;2026-06-04;7500;7687.91;0;0
CI0000004701;2026-06-04;3750;3811.52;0;0
CI0000004719;2026-06-04;5969;6247.40;0;0
CI0000004834;2026-06-04;7500;7786.11;0;0
CI0000004891;2026-06-04;7300;7555.80;0;0
CI0000004925;2026-06-04;10000;10274.79;0;0
CI0000004974;2026-06-04;10000;10198.82;36;360000
CI0000005005;2026-06-04;2114;2135.13;0;0
CI0000005096;2026-06-04;10000;10116.58;0;0
CI0000005179;2026-06-04;10000;10056.71;0;0
CI0000005310;2026-06-04;10000;10547.97;0;0
CI0000005385;2026-06-04;8000;8383.89;0;0
CI0000005393;2026-06-04;8750;9177.31;0;0
CI0000005401;2026-06-04;8947;9391.53;0;0
CI0000005641;2026-06-04;10700;11071.51;0;0
CI0000005658;2026-06-04;10500;10744.18;0;0
CI0000005674;2026-06-04;10000;10045.52;0;0
CI0000005880;2026-06-04;10000;10267.79;0;0
CI0000005948;2026-06-04;12500;12819.45;0;0
CI0000006235;2026-06-04;8600;8720.99;0;0
CI0000006383;2026-06-04;10000;10029.59;0;0
CI0000006680;2026-06-04;10500;10997.86;0;0
CI0000006698;2026-06-04;10000;10506.30;0;0
CI0000006904;2026-06-04;9900;10279.86;0;0
CI0000006912;2026-06-04;10000;10386.30;0;0
CI0000007142;2026-06-04;10000;10278.03;0;0
CI0000007159;2026-06-04;10000;10282.74;0;0
CI0000007183;2026-06-04;9375;9389.78;0;0
CI0000007191;2026-06-04;7500;7511.41;0;0
CI0000007357;2026-06-04;9700;9814.77;13000;126100000
CI0000007365;2026-06-04;10000;10116.71;0;0
CI0000007696;2026-06-04;12100;12617.26;0;0
CI0000007704;2026-06-04;10000;10254.79;0;0
CI0000007878;2026-06-04;10000;10455.84;0;0
CI0000007886;2026-06-04;9900;10154.79;0;0
CI0000008397;2026-06-04;9700;10018.44;0;0
CI0000008405;2026-06-04;9800;10123.84;0;0
CI0000008439;2026-06-04;10000;10149.59;0;0
CI0000008637;2026-06-04;9900;10017.12;200;1980000
CI0000008868;2026-06-04;10000;10145.48;0;0
CI0000008876;2026-06-04;10000;10147.95;0;0
CI0000008884;2026-06-04;10000;10308.43;0;0
CI0000009254;2026-06-04;8095;8212.03;0;0
CI0000009262;2026-06-04;8095;8212.03;0;0
CI0000009437;2026-06-04;10000;10489.78;0;0
CI0000009445;2026-06-04;10000;10498.08;0;0
CI0000009635;2026-06-04;9444;9494.44;0;0
ML0000001197;2026-06-04;4620;4852.93;0;0
ML0000001312;2026-06-04;3933;3982.15;0;0
ML0000001544;2026-06-04;4000;4132.49;0;0
ML0000001668;2026-06-04;6250;6304.54;0;0
ML0000001932;2026-06-04;10000;10458.63;0;0
ML0000002112;2026-06-04;9795;10100.51;0;0
ML0000002120;2026-06-04;10000;10300.66;0;0
ML0000002369;2026-06-04;10000;10101.70;0;0
ML0000002542;2026-06-04;9800;10353.84;0;0
ML0000002930;2026-06-04;10000;10106.85;0;0
ML0000003193;2026-06-04;10000;10252.33;0;0
ML0000003318;2026-06-04;10000;10400.18;8;80000
ML0000003326;2026-06-04;10000;10387.96;0;0
ML0000003573;2026-06-04;10000;10122.03;0;0
ML0000003581;2026-06-04;10000;10118.30;0;0
ML0000003870;2026-06-04;10000;10525.79;0;0
ML0000003888;2026-06-04;10000;10509.74;0;0
NE0000000940;2026-06-04;9900;10446.71;0;0
NE0000001088;2026-06-04;3892;4111.40;0;0
NE0000001344;2026-06-04;7500;7867.64;0;0
NE0000001492;2026-06-04;11550;11551.68;0;0
NE0000001625;2026-06-04;8955;9215.83;0;0
NE0000001914;2026-06-04;7500;7944.35;0;0
NE0000002326;2026-06-04;10000;10267.62;0;0
NE0000002417;2026-06-04;10000;10186.25;0;0
SN0000000985;2026-06-04;10000;10213.81;0;0
SN0000001371;2026-06-04;3000;3074.88;0;0
SN0000001454;2026-06-04;3000;3024.89;0;0
SN0000002239;2026-06-04;10000;10255.93;0;0
SN0000002395;2026-06-04;9800;9909.24;0;0
SN0000002403;2026-06-04;10000;10111.97;0;0
SN0000002411;2026-06-04;10000;10115.61;0;0
SN0000002726;2026-06-04;9700;9886.88;0;0
SN0000002734;2026-06-04;9999;10190.44;0;0
SN0000002742;2026-06-04;10000;10197.51;0;0
SN0000002916;2026-06-04;10000;10198.55;0;0
SN0000002924;2026-06-04;10000;10204.90;0;0
SN0000002932;2026-06-04;10000;10211.26;0;0
SN0000002965;2026-06-04;10000;10226.17;0;0
SN0000002973;2026-06-04;9950;10182.93;0;0
SN0000003310;2026-06-04;6844;6912.78;0;0
SN0000003484;2026-06-04;10000;10076.17;0;0
SN0000003922;2026-06-04;9950;10035.68;0;0
SN0000003930;2026-06-04;10000;10280.77;0;0
SN0000003948;2026-06-04;9700;9790.37;0;0
SN0000003955;2026-06-04;10000;10093.05;0;0
SN0000004037;2026-06-04;9800;10054.59;0;0
SN0000004045;2026-06-04;10000;10262.54;0;0
SN0000004052;2026-06-04;9800;10068.51;0;0
SN0000004060;2026-06-04;9500;9776.46;0;0
SN0000004243;2026-06-04;9286;9350.52;0;0
SN0000004250;2026-06-04;9286;9358.58;0;0
SN0000004268;2026-06-04;9950;10033.93;0;0
SN0000004276;2026-06-04;9950;10036.56;0;0
SN0000004284;2026-06-04;9800;9888.52;0;0
SN0000004292;2026-06-04;10000;10091.15;0;0
TG0000000744;2026-06-04;10300;10492.13;0;0
TG0000000801;2026-06-04;10000;10245.64;0;0
TG0000000934;2026-06-04;2500;2647.49;3;7500
TG0000000991;2026-06-04;2917;2925.49;0;0
TG0000001213;2026-06-04;4125;4237.39;0;0
TG0000001221;2026-06-04;5333;5479.25;0;0
TG0000001304;2026-06-04;11500;11752.82;0;0
TG0000001585;2026-06-04;4618;4630.01;0;0
TG0000001726;2026-06-04;5900;5938.09;0;0
TG0000001833;2026-06-04;7000;7200.83;0;0
TG0000001890;2026-06-04;10000;10328.77;0;0
TG0000002070;2026-06-04;10000;10203.90;0;0
TG0000002237;2026-06-04;4600;4657.95;76;349600
TG0000003011;2026-06-04;10000;10226.24;0;0
TG0000003128;2026-06-04;6238;6259.30;0;0
TG0000003235;2026-06-04;10000;10159.04;0;0
TG0000003243;2026-06-04;10000;10162.74;0;0
TG0000003326;2026-06-04;10000;10000.00;0;0
TG0000003367;2026-06-04;9565;9870.34;0;0
TG0000003375;2026-06-04;9565;9957.59;0;0
TG0000003425;2026-06-04;10165;10213.39;0;0
TG0000003433;2026-06-04;9500;9559.38;0;0
BF0000000745;2026-06-05;10340;10564.45;0;0
BF0000001271;2026-06-05;9650;9753.01;0;0
BF0000001362;2026-06-05;11499;11602.01;0;0
BF0000001487;2026-06-05;3333;3378.33;0;0
BF0000001537;2026-06-05;4127;4237.04;0;0
BF0000001743;2026-06-05;9990;10259.34;0;0
BF0000001867;2026-06-05;9600;9727.17;0;0
BF0000002212;2026-06-05;9799;9963.35;0;0
BF0000002287;2026-06-05;10000;10035.95;0;0
BF0000002436;2026-06-05;10000;10241.99;0;0
BF0000002709;2026-06-05;10000;10092.95;0;0
BF0000002717;2026-06-05;9950;10049.45;0;0
BF0000002857;2026-06-05;6250;6269.02;0;0
BF0000003061;2026-06-05;10000;10051.36;0;0
BF0000003079;2026-06-05;10000;10053.40;0;0
BF0000003350;2026-06-05;9650;9664.13;0;0
BF0000003368;2026-06-05;10000;10014.78;0;0
BF0000003574;2026-06-05;10000;10232.04;0;0
BF0000004127;2026-06-05;10300;10373.93;0;0
BF0000004135;2026-06-05;10000;10146.82;0;0
BF0000004143;2026-06-05;9995;10071.17;0;0
BF0000004150;2026-06-05;10000;10078.42;0;0
BJ0000001418;2026-06-05;10000;10505.75;0;0
BJ0000001665;2026-06-05;10000;10144.66;0;0
BJ0000001673;2026-06-05;10000;10153.86;0;0
BJ0000001764;2026-06-05;10000;10491.51;0;0
BJ0000001947;2026-06-05;10000;10131.18;0;0
BJ0000001954;2026-06-05;10000;10142.68;0;0
BJ0000002598;2026-06-05;8800;9163.36;0;0
BJ0000002614;2026-06-05;8800;9082.62;0;0
BJ0000002655;2026-06-05;9980;10303.84;0;0
BJ0000002663;2026-06-05;10000;10331.93;0;0
CI0000001822;2026-06-05;10000;10095.34;0;0
CI0000001889;2026-06-05;10000;10573.84;0;0
CI0000002119;2026-06-05;10000;10323.29;0;0
CI0000002164;2026-06-05;10000;10259.29;0;0
CI0000002172;2026-06-05;10000;10270.86;0;0
CI0000002317;2026-06-05;9700;9811.00;0;0
CI0000002648;2026-06-05;9200;9706.30;0;0
CI0000002663;2026-06-05;10000;10000.00;0;0
CI0000002911;2026-06-05;3675;3722.47;0;0
CI0000002952;2026-06-05;10230;10781.37;0;0
CI0000003059;2026-06-05;10000;10518.29;0;0
CI0000003117;2026-06-05;10000;10453.70;0;0
CI0000003125;2026-06-05;2000;2072.78;0;0
CI0000003133;2026-06-05;1990;2047.66;0;0
CI0000003174;2026-06-05;2011;2069.16;0;0
CI0000003380;2026-06-05;2000;2046.00;0;0
CI0000003422;2026-06-05;10000;10154.14;0;0
CI0000003430;2026-06-05;10000;10156.79;0;0
CI0000003471;2026-06-05;4000;4000.00;0;0
CI0000003489;2026-06-05;4100;4325.01;0;0
CI0000003497;2026-06-05;6375;6732.64;0;0
CI0000003588;2026-06-05;10000;10069.51;0;0
CI0000003596;2026-06-05;9800;9868.33;0;0
CI0000003646;2026-06-05;6303;6617.20;0;0
CI0000003653;2026-06-05;4039;4236.68;0;0
CI0000003737;2026-06-05;6250;6533.89;0;0
CI0000003836;2026-06-05;4000;4156.36;0;0
CI0000003901;2026-06-05;4240;4379.84;0;0
CI0000003919;2026-06-05;6250;6472.26;0;0
CI0000003968;2026-06-05;3880;4005.22;0;0
CI0000004057;2026-06-05;4000;4102.97;0;0
CI0000004065;2026-06-05;7726;7889.66;0;0
CI0000004172;2026-06-05;4000;4055.93;0;0
CI0000004180;2026-06-05;6469;6557.90;0;0
CI0000004313;2026-06-05;10000;10036.55;0;0
CI0000004321;2026-06-05;10000;10037.18;0;0
CI0000004479;2026-06-05;6000;6324.16;0;0
CI0000004487;2026-06-05;7500;7689.12;0;0
CI0000004701;2026-06-05;3750;3812.22;0;0
CI0000004719;2026-06-05;5969;6248.35;0;0
CI0000004834;2026-06-05;7500;7787.32;0;0
CI0000004891;2026-06-05;7300;7557.01;0;0
CI0000004925;2026-06-05;10000;10276.41;12005;115250000
CI0000004974;2026-06-05;10000;10200.44;0;0
CI0000005005;2026-06-05;2114;2135.44;0;0
CI0000005096;2026-06-05;10000;10118.15;0;0
CI0000005179;2026-06-05;10000;10058.29;0;0
CI0000005310;2026-06-05;10000;10549.52;0;0
CI0000005385;2026-06-05;8000;8385.13;0;0
CI0000005393;2026-06-05;8750;9178.69;0;0
CI0000005401;2026-06-05;8947;9392.97;0;0
CI0000005641;2026-06-05;10700;11073.05;0;0
CI0000005658;2026-06-05;10500;10745.75;0;0
CI0000005674;2026-06-05;10000;10047.42;0;0
CI0000005880;2026-06-05;10000;10269.34;0;0
CI0000005948;2026-06-05;12500;12821.32;0;0
CI0000006235;2026-06-05;8600;8722.25;0;0
CI0000006383;2026-06-05;10000;10031.23;0;0
CI0000006680;2026-06-05;10500;10999.48;0;0
CI0000006698;2026-06-05;10000;10507.95;0;0
CI0000006904;2026-06-05;9900;10281.48;0;0
CI0000006912;2026-06-05;10000;10387.95;0;0
CI0000007142;2026-06-05;10000;10279.64;0;0
CI0000007159;2026-06-05;10000;10284.38;0;0
CI0000007183;2026-06-05;9375;9391.62;0;0
CI0000007191;2026-06-05;7500;7512.84;0;0
CI0000007357;2026-06-05;9700;9816.38;40;388000
CI0000007365;2026-06-05;10000;10118.36;300;3000000
CI0000007696;2026-06-05;12100;12618.88;0;0
CI0000007704;2026-06-05;10000;10256.44;0;0
CI0000007878;2026-06-05;10000;10457.45;0;0
CI0000007886;2026-06-05;9900;10156.44;0;0
CI0000008397;2026-06-05;9700;10020.05;0;0
CI0000008405;2026-06-05;9800;10125.48;0;0
CI0000008439;2026-06-05;10000;10151.37;0;0
CI0000008637;2026-06-05;9900;10019.47;5;49500
CI0000008868;2026-06-05;10000;10147.10;0;0
CI0000008876;2026-06-05;10000;10149.59;0;0
CI0000008884;2026-06-05;10000;10310.43;0;0
CI0000009254;2026-06-05;8095;8213.57;0;0
CI0000009262;2026-06-05;8095;8213.57;0;0
CI0000009437;2026-06-05;10000;10491.40;0;0
CI0000009445;2026-06-05;10000;10499.73;0;0
CI0000009635;2026-06-05;9444;9496.31;0;0
ML0000001197;2026-06-05;4620;4853.64;0;0
ML0000001312;2026-06-05;3933;3982.86;0;0
ML0000001544;2026-06-05;4000;4133.21;0;0
ML0000001668;2026-06-05;6250;6305.65;0;0
ML0000001932;2026-06-05;10000;10460.33;0;0
ML0000002112;2026-06-05;9795;10102.23;0;0
ML0000002120;2026-06-05;10000;10302.36;0;0
ML0000002369;2026-06-05;10000;10103.45;0;0
ML0000002542;2026-06-05;9800;10355.62;0;0
ML0000002930;2026-06-05;10000;10108.63;0;0
ML0000003193;2026-06-05;10000;10253.15;0;0
ML0000003318;2026-06-05;10000;10401.97;0;0
ML0000003326;2026-06-05;10000;10389.70;0;0
ML0000003573;2026-06-05;10000;10123.82;0;0
ML0000003581;2026-06-05;10000;10120.04;0;0
ML0000003870;2026-06-05;10000;10527.59;0;0
ML0000003888;2026-06-05;10000;10511.48;0;0
NE0000000940;2026-06-05;9900;10448.49;0;0
NE0000001088;2026-06-05;3892;4112.11;0;0
NE0000001344;2026-06-05;7500;7868.94;0;0
NE0000001492;2026-06-05;11550;11553.37;0;0
NE0000001625;2026-06-05;8955;9217.34;0;0
NE0000001914;2026-06-05;7500;7945.63;0;0
NE0000002326;2026-06-05;10000;10269.42;0;0
NE0000002417;2026-06-05;10000;10188.05;0;0
SN0000000985;2026-06-05;10000;10215.47;0;0
SN0000001371;2026-06-05;3000;3075.41;0;0
SN0000001454;2026-06-05;3000;3025.43;0;0
SN0000002239;2026-06-05;10000;10257.56;0;0
SN0000002395;2026-06-05;9800;9910.87;0;0
SN0000002403;2026-06-05;10000;10113.64;0;0
SN0000002411;2026-06-05;10000;10117.34;0;0
SN0000002726;2026-06-05;9700;9888.58;0;0
SN0000002734;2026-06-05;9999;10192.18;0;0
SN0000002742;2026-06-05;10000;10199.31;0;0
SN0000002916;2026-06-05;10000;10200.28;0;0
SN0000002924;2026-06-05;10000;10206.69;0;0
SN0000002932;2026-06-05;10000;10213.09;0;0
SN0000002965;2026-06-05;10000;10227.83;0;0
SN0000002973;2026-06-05;9950;10184.64;0;0
SN0000003310;2026-06-05;6844;6913.94;0;0
SN0000003484;2026-06-05;10000;10078.03;0;0
SN0000003922;2026-06-05;9950;10037.43;0;0
SN0000003930;2026-06-05;10000;10282.60;0;0
SN0000003948;2026-06-05;9700;9792.21;0;0
SN0000003955;2026-06-05;10000;10094.95;0;0
SN0000004037;2026-06-05;9800;10056.35;0;0
SN0000004045;2026-06-05;10000;10264.36;0;0
SN0000004052;2026-06-05;9800;10070.37;0;0
SN0000004060;2026-06-05;9500;9778.38;0;0
SN0000004243;2026-06-05;9286;9352.42;0;0
SN0000004250;2026-06-05;9286;9360.72;0;0
SN0000004268;2026-06-05;9950;10035.68;0;0
SN0000004276;2026-06-05;9950;10038.36;0;0
SN0000004284;2026-06-05;9800;9890.37;0;0
SN0000004292;2026-06-05;10000;10093.05;0;0
TG0000000744;2026-06-05;10300;10493.92;0;0
TG0000000801;2026-06-05;10000;10247.25;0;0
TG0000000934;2026-06-05;2500;2647.90;0;0
TG0000000991;2026-06-05;2917;2925.96;0;0
TG0000001213;2026-06-05;4125;4238.07;0;0
TG0000001221;2026-06-05;5333;5480.14;0;0
TG0000001304;2026-06-05;11500;11754.59;0;0
TG0000001585;2026-06-05;4618;4630.72;0;0
TG0000001726;2026-06-05;5900;5939.07;5000;59005900590015904
TG0000001833;2026-06-05;7000;7201.96;0;0
TG0000001890;2026-06-05;10000;10330.41;0;0
TG0000002070;2026-06-05;10000;10205.58;0;0
TG0000002237;2026-06-05;4600;4658.71;0;0
TG0000003011;2026-06-05;10000;10228.04;7;70000
TG0000003128;2026-06-05;6238;6260.72;0;0
TG0000003235;2026-06-05;10000;10160.81;0;0
TG0000003243;2026-06-05;10000;10164.55;0;0
TG0000003326;2026-06-05;10000;10001.64;0;0
TG0000003367;2026-06-05;9565;9872.18;0;0
TG0000003375;2026-06-05;9565;9959.95;0;0
TG0000003425;2026-06-05;10165;10215.49;0;0
TG0000003433;2026-06-05;9500;9561.96;0;0
BF0000000745;2026-06-08;10340;10569.83;0;0
BF0000001271;2026-06-08;9650;9758.33;0;0
BF0000001362;2026-06-08;11499;11607.33;0;0
BF0000001487;2026-06-08;3333;3380.10;0;0
BF0000001537;2026-06-08;4127;4239.29;0;0
BF0000001743;2026-06-08;9990;10264.72;0;0
BF0000001867;2026-06-08;9600;9732.47;0;0
BF0000002212;2026-06-08;9799;9968.48;0;0
BF0000002287;2026-06-08;10000;10041.09;0;0
BF0000002436;2026-06-08;10000;10246.96;0;0
BF0000002709;2026-06-08;10000;10098.11;0;0
BF0000002717;2026-06-08;9950;10054.78;0;0
BF0000002857;2026-06-08;6250;6272.59;0;0
BF0000003061;2026-06-08;10000;10056.49;0;0
BF0000003079;2026-06-08;10000;10058.74;0;0
BF0000003350;2026-06-08;9650;9669.43;0;0
BF0000003368;2026-06-08;10000;10020.33;0;0
BF0000003574;2026-06-08;10000;10237.85;0;0
BF0000004127;2026-06-08;10300;10379.34;0;0
BF0000004135;2026-06-08;10000;10153.03;1;10000
BF0000004143;2026-06-08;9995;10076.75;0;0
BF0000004150;2026-06-08;10000;10084.15;0;0
BJ0000001418;2026-06-08;10000;10511.10;1000;10000000
BJ0000001665;2026-06-08;10000;10149.18;0;0
BJ0000001673;2026-06-08;10000;10158.67;0;0
BJ0000001764;2026-06-08;10000;10496.23;0;0
BJ0000001947;2026-06-08;10000;10135.86;0;0
BJ0000001954;2026-06-08;10000;10147.78;0;0
BJ0000002598;2026-06-08;8800;9169.89;0;0
BJ0000002614;2026-06-08;8800;9087.69;0;0
BJ0000002655;2026-06-08;9980;10308.77;0;0
BJ0000002663;2026-06-08;10000;10336.99;0;0
CI0000001822;2026-06-08;10000;10100.27;0;0
CI0000001889;2026-06-08;10000;10578.68;0;0
CI0000002119;2026-06-08;10000;10328.14;0;0
CI0000002164;2026-06-08;10000;10263.89;0;0
CI0000002172;2026-06-08;10000;10275.67;0;0
CI0000002317;2026-06-08;9700;9816.12;0;0
CI0000002648;2026-06-08;9200;9711.23;0;0
CI0000002663;2026-06-08;10000;10000.00;0;0
CI0000002911;2026-06-08;3675;3724.32;0;0
CI0000002952;2026-06-08;10230;10786.10;0;0
CI0000003059;2026-06-08;10000;10523.01;0;0
CI0000003117;2026-06-08;10000;10458.42;0;0
CI0000003125;2026-06-08;2000;2073.73;0;0
CI0000003133;2026-06-08;1990;2048.60;0;0
CI0000003174;2026-06-08;2011;2070.11;0;0
CI0000003380;2026-06-08;2000;2046.95;0;0
CI0000003422;2026-06-08;10000;10158.90;0;0
CI0000003430;2026-06-08;10000;10161.64;0;0
CI0000003471;2026-06-08;4000;4000.00;0;0
CI0000003489;2026-06-08;4100;4326.92;0;0
CI0000003497;2026-06-08;6375;6735.67;0;0
CI0000003588;2026-06-08;10000;10074.36;0;0
CI0000003596;2026-06-08;9800;9873.10;0;0
CI0000003646;2026-06-08;6303;6620.23;0;0
CI0000003653;2026-06-08;4039;4238.58;0;0
CI0000003737;2026-06-08;6250;6536.92;0;0
CI0000003836;2026-06-08;4000;4158.27;0;0
CI0000003901;2026-06-08;4240;4381.74;0;0
CI0000003919;2026-06-08;6250;6475.29;0;0
CI0000003968;2026-06-08;3880;4007.12;0;0
CI0000004057;2026-06-08;4000;4104.88;0;0
CI0000004065;2026-06-08;7726;7892.70;0;0
CI0000004172;2026-06-08;4000;4057.84;0;0
CI0000004180;2026-06-08;6469;6560.93;0;0
CI0000004313;2026-06-08;10000;10041.32;0;0
CI0000004321;2026-06-08;10000;10042.03;0;0
CI0000004479;2026-06-08;6000;6327.02;0;0
CI0000004487;2026-06-08;7500;7692.76;0;0
CI0000004701;2026-06-08;3333;3333.00;0;0
CI0000004719;2026-06-08;5969;6251.21;0;0
CI0000004834;2026-06-08;7500;7790.96;0;0
CI0000004891;2026-06-08;7300;7560.65;0;0
CI0000004925;2026-06-08;10000;10281.26;0;0
CI0000004974;2026-06-08;10000;10205.29;0;0
CI0000005005;2026-06-08;2114;2136.37;0;0
CI0000005096;2026-06-08;10000;10122.88;0;0
CI0000005179;2026-06-08;10000;10063.01;0;0
CI0000005310;2026-06-08;10000;10554.16;0;0
CI0000005385;2026-06-08;8000;8388.84;0;0
CI0000005393;2026-06-08;8750;9182.83;0;0
CI0000005401;2026-06-08;8947;9397.27;0;0
CI0000005641;2026-06-08;10700;11077.70;0;0
CI0000005658;2026-06-08;10500;10750.48;0;0
CI0000005674;2026-06-08;10000;10053.11;0;0
CI0000005880;2026-06-08;10000;10273.99;0;0
CI0000005948;2026-06-08;12500;12826.92;0;0
CI0000006235;2026-06-08;8600;8726.03;0;0
CI0000006383;2026-06-08;10000;10036.16;0;0
CI0000006680;2026-06-08;10500;11004.33;0;0
CI0000006698;2026-06-08;10000;10512.88;1005;9950000
CI0000006904;2026-06-08;9900;10286.33;450;4455000
CI0000006912;2026-06-08;10000;10392.88;0;0
CI0000007142;2026-06-08;10000;10284.49;0;0
CI0000007159;2026-06-08;10000;10289.32;0;0
CI0000007183;2026-06-08;9375;9397.16;0;0
CI0000007191;2026-06-08;7500;7517.12;0;0
CI0000007357;2026-06-08;9700;9821.23;0;0
CI0000007365;2026-06-08;10000;10123.29;0;0
CI0000007696;2026-06-08;12100;12623.73;0;0
CI0000007704;2026-06-08;10000;10261.37;0;0
CI0000007878;2026-06-08;10000;10462.30;0;0
CI0000007886;2026-06-08;9900;10161.37;0;0
CI0000008397;2026-06-08;9700;10024.90;0;0
CI0000008405;2026-06-08;9800;10130.41;0;0
CI0000008439;2026-06-08;10000;10156.71;0;0
CI0000008637;2026-06-08;9900;10026.49;0;0
CI0000008868;2026-06-08;10000;10151.95;0;0
CI0000008876;2026-06-08;10000;10154.52;0;0
CI0000008884;2026-06-08;10000;10316.44;0;0
CI0000009254;2026-06-08;8095;8218.18;0;0
CI0000009262;2026-06-08;8095;8218.18;0;0
CI0000009437;2026-06-08;10000;10496.25;0;0
CI0000009445;2026-06-08;10000;10504.66;0;0
CI0000009635;2026-06-08;9444;9501.92;0;0
ML0000001197;2026-06-08;4620;4855.78;0;0
ML0000001312;2026-06-08;3933;3985.00;0;0
ML0000001544;2026-06-08;4000;4135.34;0;0
ML0000001668;2026-06-08;6250;6308.99;0;0
ML0000001932;2026-06-08;10000;10465.42;0;0
ML0000002112;2026-06-08;9795;10107.41;0;0
ML0000002120;2026-06-08;10000;10307.45;0;0
ML0000002369;2026-06-08;10000;10108.71;0;0
ML0000002542;2026-06-08;9800;10360.96;0;0
ML0000002930;2026-06-08;10000;10113.97;0;0
ML0000003193;2026-06-08;10000;10255.62;0;0
ML0000003318;2026-06-08;10000;10407.36;0;0
ML0000003326;2026-06-08;10000;10394.92;0;0
ML0000003573;2026-06-08;10000;10129.21;0;0
ML0000003581;2026-06-08;10000;10125.26;0;0
ML0000003870;2026-06-08;10000;10532.97;0;0
ML0000003888;2026-06-08;10000;10516.70;0;0
NE0000000940;2026-06-08;9900;10453.84;0;0
NE0000001088;2026-06-08;3892;4114.25;0;0
NE0000001344;2026-06-08;7500;7872.82;0;0
NE0000001492;2026-06-08;11550;11558.42;0;0
NE0000001625;2026-06-08;8955;9221.89;0;0
NE0000001914;2026-06-08;7500;7949.49;0;0
NE0000002326;2026-06-08;10000;10274.85;0;0
NE0000002417;2026-06-08;10000;10193.48;0;0
SN0000000985;2026-06-08;10000;10220.44;0;0
SN0000001371;2026-06-08;3000;3077.03;0;0
SN0000001454;2026-06-08;3000;3027.05;0;0
SN0000002239;2026-06-08;10000;10262.45;0;0
SN0000002395;2026-06-08;9800;9915.76;0;0
SN0000002403;2026-06-08;10000;10118.65;0;0
SN0000002411;2026-06-08;10000;10122.51;0;0
SN0000002726;2026-06-08;9700;9893.67;0;0
SN0000002734;2026-06-08;9999;10197.40;0;0
SN0000002742;2026-06-08;10000;10204.70;0;0
SN0000002916;2026-06-08;10000;10205.46;0;0
SN0000002924;2026-06-08;10000;10212.03;0;0
SN0000002932;2026-06-08;10000;10218.60;0;0
SN0000002965;2026-06-08;10000;10232.82;0;0
SN0000002973;2026-06-08;9950;10189.78;0;0
SN0000003310;2026-06-08;6844;6917.44;0;0
SN0000003484;2026-06-08;10000;10083.61;0;0
SN0000003922;2026-06-08;9950;10042.68;0;0
SN0000003930;2026-06-08;10000;10288.07;0;0
SN0000003948;2026-06-08;9700;9797.75;0;0
SN0000003955;2026-06-08;10000;10100.64;0;0
SN0000004037;2026-06-08;9800;10061.66;0;0
SN0000004045;2026-06-08;10000;10269.83;0;0
SN0000004052;2026-06-08;9800;10075.97;0;0
SN0000004060;2026-06-08;9500;9784.14;0;0
SN0000004243;2026-06-08;9286;9358.11;0;0
SN0000004250;2026-06-08;9286;9367.12;0;0
SN0000004268;2026-06-08;9950;10040.93;0;0
SN0000004276;2026-06-08;9950;10043.77;0;0
SN0000004284;2026-06-08;9800;9895.90;0;0
SN0000004292;2026-06-08;10000;10098.74;0;0
TG0000000744;2026-06-08;10300;10499.31;0;0
TG0000000801;2026-06-08;10000;10252.10;0;0
TG0000000934;2026-06-08;2500;2649.16;0;0
TG0000000991;2026-06-08;2917;2927.38;0;0
